entry	name	armor	stam	spi	int	str	agi	ap	hit	crit	weapon_skill	defense	dodge	parry	block	block_value	ranged_ap	spdmg	sppen	sphit	spcrit	spheal	mp5	fire_res	nat_res	frost_res	avg_hit	dps	speed	bias
18396	Mind Carver	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	81.5	40.75	2	
18463	Ogre Pocket Knife	0	7	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	35.8333	2.4	
23132	Lord Blackwood's Blade	60	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	40.6667	1.5	
12709	Finkle's Skinner	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.5	41.1538	1.3	
810	Hammer of the Northern Wind	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	39.5238	2.1	
24222	The Shadowfoot Stabber	0	8	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.5	37.5	1.8	
18758	Specter's Blade	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.5	40.8333	1.8	
13246	Argent Avenger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.5	40.6818	2.2	
18671	Baron Charr's Sceptre	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	38.8462	2.6	
14487	Bonechill Hammer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.5	40.625	2.4	
13953	Silent Fang	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	40.625	1.6	
13964	Witchblade	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	65	40.625	1.6	
13182	Phase Blade	0	12	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	37.619	2.1	
13028	Bludstone Hammer	0	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.5	40.2381	2.1	
13218	Fang of the Crystal Spider	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.5	40.3125	1.6	
8190	Hanzo Sword	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.5	36.3333	1.5	
13401	The Cruel Hand of Timmy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	40	1.8	
14024	Frightalon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	40	1.4	
12061	Blade of Reckoning	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	35.8333	2.4	
13183	Venomspitter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	39.4737	1.9	
13198	Hurd Smasher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	39.4444	1.8	
12582	Keris of Zul'Serak	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	39.4444	1.8	
18048	Mastersmith's Hammer	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	94.5	39.375	2.4	
13027	Bonesnapper	0	5	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	35.1852	2.7	
18044	Hurley's Tankard	0	12	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.5	37.5926	2.7	
14576	Ebon Hilt of Marduk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	38.8889	2.7	
13399	Gargoyle Shredder Talons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	38.8889	1.8	
15221	Holy War Sword	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	38.6364	2.2	
11805	Rubidium Hammer	120	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.5	36.75	2	
11817	Lord General's Sword	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	36.9231	2.6	
15247	Bloodstrike Dagger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	38.2353	1.7	
11922	Blood-etched Blade	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	56.5	37.6667	1.5	
1721	Viking Warhammer	0	11	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	35.8333	2.4	
18491	Lorespinner	0	5	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	56.5	37.6667	1.5	
11923	The Hammer of Grace	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	101.5	37.5926	2.7	
17070	Fang of the Mystics	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	1	0	4	0	0	0	62.2	41.4667	1.5	
12781	Serenity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	37.5	2	
22266	Flarethorn	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.5	37.5	1.8	
18878	Sorcerous Dagger	0	8	0	17	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	59	42.1429	1.4	
12777	Blazing Rapier	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	37.0588	1.7	
15220	Battlefell Sabre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.5	37.0455	2.2	
15246	Demon Blade	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.5	36.9444	1.8	
8708	Hammer of Expertise	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.5	36.9048	2.1	
15705	Tidecrest Blade	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.5	34.0385	2.6	
11744	Bloodfist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	36.6667	1.5	
10828	Dire Nail	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	36.6667	1.5	
6660	Julie's Dagger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.5	36.5385	1.3	
18462	Jagged Bone Fist	0	7	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.5	35.8333	1.8	
12791	Barman Shanker	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	36.5	2	
17003	Skullstone Hammer	0	4	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	36.2963	2.7	
11120	Belgrom's Hammer	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	32.8571	2.8	
11743	Rockfist	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	32.8571	1.4	
18372	Blade of the New Moon	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	40.7143	1.4	
10750	Lifeforce Dirk	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.5	35.9375	1.6	
11964	Swiftstrike Cudgel	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	32.5	1.6	
10838	Might of Hakkar	0	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	35.8333	2.4	
17710	Charstone Dirk	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.5	35.9375	1.6	
15782	Beaststalker Blade	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	35.9091	2.2	
10696	Enchanted Azsharite Felbane Sword	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.5	35.75	2	
15814	Hameya's Slayer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.5	35.75	2	
11635	Hookfang Shanker	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	35.7143	1.4	
10697	Enchanted Azsharite Felbane Dagger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.5	35.6667	1.5	
17733	Fist of Stone	0	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.5	35.2778	1.8	
15783	Beasthunter Dagger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.5	35.5882	1.7	
2163	Shadowblade	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.5	38.9286	1.4	
11784	Arbiter's Blade	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	84.5	35.2083	2.4	
15706	Hunt Tracker Blade	0	0	5	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.5	33.6667	1.5	
17943	Fist of Stone	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.5	35.2778	1.8	
20647	Black Crystal Dagger	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.5	35.2778	1.8	
868	Ardent Custodian	100	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	32.8571	2.1	
10797	Firebreather	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.5	35.2273	2.2	
17719	Inventor's Focal Sword	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	77.5	35.2273	2.2	
15219	Dimensional Blade	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	35	1.6	
15800	Intrepid Shortsword	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.5	34.5238	2.1	
20035	Glacial Spike	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	34.6154	1.3	
12792	Volcanic Hammer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.5	34.6	2.5	
15801	Valiant Shortsword	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.5	34.5238	2.1	
17738	Claw of Celebras	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	34.4444	1.8	
17780	Blade of Eternal Darkness	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.5	34.3333	1.5	
11863	White Bone Shredder	0	0	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.5	31.0714	1.4	
11603	Vilerend Slicer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.5	33.9286	1.4	
2164	Gut Ripper	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	33.8889	1.8	
15218	Crystal Sword	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	33.913	2.3	
12531	Searing Needle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	33.8889	1.8	
17055	Changuk Smasher	0	6	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.5	33.4211	1.9	
11086	Jang'thraze the Protector	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.5	33.4211	1.9	
11902	Linken's Sword of Mastery	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	33.3333	1.8	
17054	Joonho's Mercy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	33.3333	2.1	
17752	Satyr's Lash	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.5	33.2353	1.7	
11906	Beastsmasher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	32.8571	2.1	
15229	Blesswind Hammer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	32.8571	2.1	
7947	Ebon Shiv	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.5	30.3333	1.5	
15217	Widow Blade	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.5	32.25	2	
15863	Grave Scepter	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.5	32.1875	1.6	
10803	Blade of the Wretched	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.5	32.1429	2.1	
10804	Fist of the Damned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	32.1053	1.9	
869	Dazzling Longsword	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.5	31.4706	1.7	
15228	Smashing Star	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.5	31.6071	2.8	
9651	Gryphon Rider's Stormhammer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	31.4815	2.7	
16769	Furbolg Medicine Totem	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.5	31	2.5	
9686	Spirit of the Faerie Dragon	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	30.3846	2.6	
15216	Rune Sword	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.5	30.3125	1.6	
15245	Vorpal Dagger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.5	29.6875	1.6	
17069	Striker's Mark	0	0	0	0	0	0	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	39.6	2.5	
17072	Blastershot Launcher	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104.5	40.1923	2.6	
12651	Blackcrow	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	30.3125	3.2	
18323	Satyr's Bow	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.5	29.7917	2.4	
12653	Riphook	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.5	30.2273	2.2	
18282	Core Marksman Rifle	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	36.8	2.5	
22318	Malgen's Long Bow	0	4	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.5	31.2069	2.9	
2100	Precisely Calibrated Boomstick	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.5	27.6667	1.5	
18460	Unsophisticated Hand Cannon	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.5	27.8	2.5	
13139	Guttbuster	0	0	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.5	26.1111	2.7	
18680	Ancient Bone Bow	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.5	31.25	2.8	
13023	Eaglehorn Long Bow	0	4	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	32.2222	1.8	
13040	Heartseeking Crossbow	0	4	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.5	28.871	3.1	
13248	Burstshot Harquebus	0	8	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	28.8462	2.6	
13022	Gryphonwing Long Bow	0	4	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.5	28.3333	2.7	
13380	Willey's Portable Howitzer	0	9	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.5	31.2069	2.9	
16996	Gorewood Bow	0	9	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.5	31.8	2.5	
18482	Ogre Toothpick Shooter	0	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.5	27.9545	2.2	
19114	Highland Bow	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	23.6	2.5	
18738	Carapace Spine Crossbow	0	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	31.2121	3.3	
18755	Xorothian Firestick	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.5	31.7308	2.6	
11628	Houndmaster's Bow	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	27.2222	1.8	
11629	Houndmaster's Rifle	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	27.3913	2.3	
20646	Sandstrider's Mark	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	27.3913	2.3	
18837	High Warlord's Crossbow	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.5	46.3793	2.9	
18835	High Warlord's Recurve	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	46.1111	1.8	
18860	High Warlord's Street Sweeper	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.5	46.3793	2.9	
18729	Screeching Bow	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.5	30.6522	2.3	
2825	Bow of Searing Arrows	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.5	25	2.7	
15323	Percussion Shotgun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.5	23.2609	2.3	
15291	Harpy Needler	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	23.7037	2.7	
15995	Thorium Rifle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.5	24.2	2.5	
17717	Megashot Rifle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.5	27.3529	1.7	
15294	Siege Bow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	24.6429	2.8	
17753	Verdant Keeper's Aim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.5	27.3214	2.8	
2824	Hurricane	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.5	30.3125	1.6	
16004	Dark Iron Rifle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.5	28.3333	2.7	
15295	Quillfire Bow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	25.6522	2.3	
15324	Burnside Rifle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	26	2.5	
13474	Farmer Dalson's Shotgun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	25.7895	1.9	
16622	Thornflinger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.5	26.6071	2.8	
13146	Shell Launcher Shotgun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.5	29.7826	2.3	
2099	Dwarven Hand Cannon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	32.7586	2.9	
15325	Sharpshooter Harquebus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.5	27.9545	2.2	
16992	Smokey's Explosive Launcher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	27.7778	2.7	
13175	Voone's Twitchbow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.5	27.8125	1.6	
15288	Blasthorn Bow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.5	28.2692	2.6	
16007	Flawless Arcanite Rifle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	93.5	31.1667	3	
18388	Stoneshatter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	92	31.7241	2.9	
15296	Hawkeye Bow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	29.4118	1.7	
15289	Archstrike Bow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.5	30.2174	2.3	
9654	Cairnstone Sliver	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.5	41.3889	1.8	
19118	Nature's Breath	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.5	41.0714	1.4	
13065	Wand of Allistarj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	48.4211	1.9	
15279	Ivory Wand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	42.1429	1.4	
17745	Noxious Shooter	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	80	50	1.6	
20082	Woestave	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.5	51.3158	1.9	
11748	Pyric Caduceus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.5	52.5	1.8	
15280	Wizard's Hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	44.4444	1.8	
10836	Rod of Corrosion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	71.5	55	1.3	
12605	Serpentine Skuller	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.5	54.6429	1.4	
15281	Glowstar Rod	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	50	1.5	
13396	Skul's Ghastly Touch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.5	55.8333	1.8	
22254	Wand of Eternal Light	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0	83.5	55.6667	1.5	
13004	Torch of Austen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	79.5	56.7857	1.4	
18301	Lethtendris's Wand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	86.5	50.8824	1.7	
18338	Wand of Arcane Potency	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.5	58.4375	1.6	
13534	Banshee Finger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	113.5	59.7368	1.9	
15282	Dragon Finger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.5	53.2143	1.4	
16993	Smokey's Fireshooter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	53.1579	1.9	
18483	Mana Channeling Wand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.5	60.9375	1.6	
13938	Bonecreeper Stylus	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	119	62.6316	1.9	
18761	Oblivion's Touch	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.5	62.5	1.8	
16997	Stormrager	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.5	62.6923	1.3	
22401	Libram of Hope	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22345	Totem of Rebirth	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22408	Ritssyn's Wand of Bad Mojo	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	83	63.8462	1.3	
17077	Crimson Shocker	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	146.5	73.25	2	
15283	Lunar Wand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.5	56.7647	1.7	
19130	Cold Snap	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	85.2941	1.7	
